Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1692309423.2445884,-0.040718917757720366,0.01962115442170541,-0.0002892046632243829,0.014520409873853885,0.0,0.0
1692309423.344237,-0.04361724726984875,0.017371848979394186,-0.0003022841800877994,0.012705814522599139,0.0,0.0
1692309423.4421134,-0.046527443901585926,0.015107037343453183,-0.00028916355426355156,0.010795781595189902,0.0,0.0
1692309423.5420895,-0.04923312947544214,0.012850974867118841,-0.00025644610343631433,0.008985369651885596,0.0,0.0
1692309423.6427462,-0.051747403648696795,0.010619454675998476,-0.00020858357760031367,0.007249800765622221,0.0,0.0
1692309423.7454052,-0.05408539094204561,0.008422022787176818,-0.00014856054529736705,0.0055695117712313644,0.0,0.0
1692309423.843528,-0.056230304803197365,0.006269049743873177,-7.89159863986528e-05,0.003956459297559534,0.0,0.0
1692309423.9424102,-0.058209309399037935,0.004164666479339011,3.828756330426908e-06,0.002385661549398158,0.0,0.0
1692309424.0420926,-0.05994596586654861,0.0021246566062466093,9.190620125944411e-05,0.0009234256581571584,0.0,0.0
1692309424.1426814,-0.061447164715204304,0.0001604015547702173,0.00018427917706775052,-0.00044183738477279256,0.0,0.0
1692309424.2437294,-0.0627312402399296,-0.0017220572838136218,0.00027874771786992223,-0.0017274004197444302,0.0,0.0
1692309424.343804,-0.0638554368307919,-0.003526734091879993,0.00037463688546939575,-0.0029791898192750837,0.0,0.0
1692309424.4425297,-0.06479608952898659,-0.0052517367642984855,0.00046970830740701775,-0.004168792613362356,0.0,0.0
1692309424.5441995,-0.06557545628857636,-0.006898385770242762,0.0005633172763011045,-0.005310669183268248,0.0,0.0
1692309424.6439884,-0.06620368395317683,-0.008468223934704557,0.0006577805511557733,-0.006407115278831543,0.0,0.0
1692309424.7417786,-0.0666976179393843,-0.009964396337970988,0.0007532860364782104,-0.007466026193229526,0.0,0.0
1692309424.8453443,-0.06700833079534259,-0.011380144122707353,0.0008522612718404035,-0.008439729122606637,0.0,0.0
1692309424.9421065,-0.06716641428333654,-0.012715442874741852,0.0009488973160542897,-0.009353748020535605,0.0,0.0
1692309425.0465355,-0.06707630532239103,-0.013954769048023778,0.001025100378235813,-0.010124082460351002,0.0,0.0
1692309425.1470046,-0.06673236965014731,-0.015082756874962598,0.0011032230543410856,-0.010753072724659864,0.0,0.0
1692309425.2464995,-0.06622316620081566,-0.016103431364304397,0.0011798472109175477,-0.01131858919572028,0.0,0.0
1692309425.3456686,-0.06559726842517882,-0.017026043486453656,0.001261952613355919,-0.011852958147525693,0.0,0.0
1692309425.444232,-0.06487413421701657,-0.017860482440038974,0.0013426151063676726,-0.012360586414828836,0.0,0.0
1692309425.5458062,-0.06401111598867201,-0.01860492867956288,0.001431464188039457,-0.012795170032461984,0.0,0.0
1692309425.6487873,-0.06288615726889532,-0.019241745122812248,0.001480473771471778,-0.01305154052959603,0.0,0.0
1692309425.74635,-0.061679447030826985,-0.019780942636947497,0.0015353672642732412,-0.013291269683151904,0.0,0.0
1692309425.8537755,-0.060303476816071025,-0.020217322490374633,0.0015930729740420435,-0.013427325767348845,0.0,0.0
1692309425.948241,-0.058901345801095004,-0.020574262044682552,0.0015993021241009033,-0.013578857613352278,0.0,0.0
1692309426.0471315,-0.05747167009143159,-0.020860283570827236,0.0016113762373959105,-0.013728815438059217,0.0,0.0
1692309426.146458,-0.05586284416105657,-0.021058610164147357,0.0016373581368593897,-0.013739131575874319,0.0,0.0
1692309426.2447143,-0.05425252093648983,-0.021187567715417827,0.0016637459316651716,-0.013766634212066512,0.0,0.0
1692309426.3435454,-0.05250085713837279,-0.02124049673287543,0.0016330336290734226,-0.013680237070822117,0.0,0.0
1692309426.4454129,-0.05068310253376387,-0.021216960180055665,0.0016078927762317018,-0.013549110865739407,0.0,0.0
1692309426.5467446,-0.048772322502285526,-0.021114623630777093,0.0015958364250216954,-0.013345469288096271,0.0,0.0
1692309426.6451128,-0.04689797361833367,-0.02095396856187138,0.0015857373718822867,-0.013176323746686636,0.0,0.0
1692309426.745974,-0.04505518246196689,-0.020751658929942216,0.0015260074069944325,-0.013022415176921718,0.0,0.0
1692309426.846492,-0.04325116445170708,-0.020513969999254603,0.0014792666869980567,-0.012880825099754932,0.0,0.0
1692309426.9480817,-0.04140798129564704,-0.020235844632104982,0.0014418889912595685,-0.01267911608669991,0.0,0.0
1692309427.047441,-0.03927989500672653,-0.019873648958470845,0.001404031560324799,-0.012215845360537339,0.0,0.0
1692309427.147354,-0.03739368262643193,-0.019482135412263415,0.0013674217925039,-0.011960199448299619,0.0,0.0
1692309427.2466254,-0.035289054451866156,-0.0190267629519232,0.0012976923775716693,-0.011488899354305523,0.0,0.0
1692309427.3468738,-0.03329680948656583,-0.018533297806595017,0.0012341311318663012,-0.011103504322201958,0.0,0.0
1692309427.4516206,-0.031226142706105818,-0.01799030552759128,0.0011783401757458145,-0.010624407868292555,0.0,0.0
1692309427.5489657,-0.029318026128658255,-0.017430544600429608,0.001108262719448298,-0.010260388780460325,0.0,0.0
1692309427.648358,-0.02729638364586133,-0.016829928542881956,0.0010475792809395857,-0.009759623332486402,0.0,0.0
1692309427.749446,-0.025356374019416567,-0.016204572207893106,0.0009919878921709193,-0.00930132697928401,0.0,0.0
1692309427.846962,-0.023446528043120172,-0.015557645227150836,0.0009376603564613234,-0.008831787734728562,0.0,0.0
1692309427.9468145,-0.021607944457786625,-0.014898025761606757,0.0008874184550908568,-0.008384091134858064,0.0,0.0
1692309428.052706,-0.019793667234991433,-0.0142251486037742,0.0008316465008522386,-0.007913853334800169,0.0,0.0
1692309428.1482491,-0.01805228482629912,-0.013546041116168101,0.0007783680233186402,-0.0074637192234031004,0.0,0.0
1692309428.2484815,-0.016405035885498326,-0.012869716563110447,0.0007287123078900744,-0.007047613519831283,0.0,0.0
1692309428.3477087,-0.014735693908440609,-0.01218385963979844,0.0006820607890632971,-0.00656394902249423,0.0,0.0
1692309428.4461937,-0.013190237468313007,-0.011503891361762093,0.000638912747127202,-0.006144714518208843,0.0,0.0
1692309428.546922,-0.011651669657863186,-0.010821947441939237,0.0005979090522726058,-0.00568306435423165,0.0,0.0
1692309428.6482537,-0.010173216745711321,-0.010141481385445678,0.0005572640941183789,-0.005230625467158482,0.0,0.0
1692309428.7485173,-0.008757367303715471,-0.00946551459068505,0.0005178362064078379,-0.004788628575336291,0.0,0.0
1692309428.847211,-0.007452285188496781,-0.008804449637190669,0.00047952934908907066,-0.004396748336720769,0.0,0.0
1692309428.948741,-0.006164034861847085,-0.008150560172646829,0.0004428659468919521,-0.0039712466731493465,0.0,0.0
1692309429.0458431,-0.0049508025114604216,-0.007508246404511344,0.0004073926047690935,-0.003567914178737021,0.0,0.0
1692309429.1495857,-0.0038103254680718623,-0.006880576496550026,0.0003727382355686985,-0.0031835187366540366,0.0,0.0
1692309429.2488568,-0.00275138450474773,-0.006271462782127687,0.0003393939925258032,-0.002825110257415998,0.0,0.0
1692309429.347197,-0.0017603449437293976,-0.0056818451561607575,0.00030667658818184375,-0.0024805196178731724,0.0,0.0
1692309429.4470572,-0.0008006956579986465,-0.005106675043274752,0.0002749046485459913,-0.002120635084880941,0.0,0.0
1692309429.551509,9.090719523699041e-05,-0.004548667546867491,0.00024431655570030837,-0.0017813311647247817,0.0,0.0
